Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784162120,100,,Aggregated,65.700000,0.000000,12,15,17,19,35,76,260,320,610,1100,1100,8448,2,12,25.39414184401046,1.819099998101592,1100.1061999995727,10506.135416666666
1784162121,100,,Aggregated,66.000000,0.000000,12,15,17,19,35,76,260,320,610,1100,1100,8514,2,12,25.319895642262335,1.819099998101592,1100.1061999995727,10491.289992952783
1784162122,100,,Aggregated,66.300000,0.000000,12,15,17,19,35,76,260,320,610,1100,1100,8578,2,12,25.35444108162073,1.819099998101592,1100.1061999995727,10485.74912567032
1784162123,100,,Aggregated,66.500000,0.000000,12,15,17,19,35,76,260,320,610,1100,1100,8652,2,12,25.403841458404663,1.819099998101592,1100.1061999995727,10493.713707813222
1784162124,100,,Aggregated,65.900000,0.000000,12,15,17,19,35,76,260,320,610,1100,1100,8723,2,12,25.329033841353656,1.819099998101592,1100.1061999995727,10480.401352745615
1784162125,100,,Aggregated,67.100000,0.000000,12,15,17,19,35,76,260,320,610,1100,1100,8793,2,12,25.29340983715743,1.819099998101592,1100.1061999995727,10475.044808370294
1784162126,100,,Aggregated,67.000000,0.000000,12,15,17,19,35,76,260,320,610,1100,1100,8853,2,12,25.236300869551638,1.819099998101592,1100.1061999995727,10471.921495538236
1784162127,100,,Aggregated,67.500000,0.000000,12,15,17,19,35,76,260,320,610,1100,1100,8922,2,12,25.186132929624677,1.819099998101592,1100.1061999995727,10475.56231786595
1784162128,100,,Aggregated,67.400000,0.000000,12,15,17,19,35,76,260,320,610,1100,1100,8997,2,12,25.18432539714999,1.819099998101592,1100.1061999995727,10477.157274647105
1784162129,100,,Aggregated,67.600000,0.000000,12,15,17,19,35,76,260,320,610,1100,1100,9059,2,12,25.147229517428354,1.819099998101592,1100.1061999995727,10487.253670383045
1784162130,100,,Aggregated,67.900000,0.000000,12,15,17,19,34,76,260,320,610,1100,1100,9133,2,12,25.061731610461596,1.819099998101592,1100.1061999995727,10484.14464031534
1784162131,100,,Aggregated,67.200000,0.000000,12,15,17,19,34,76,260,320,610,1100,1100,9198,2,12,25.03028496394512,1.819099998101592,1100.1061999995727,10480.615459882583
1784162132,100,,Aggregated,67.800000,0.000000,12,15,17,19,34,76,260,320,610,1100,1100,9265,2,12,25.063413048941587,1.819099998101592,1100.1061999995727,10484.622234214787
1784162133,100,,Aggregated,67.600000,0.000000,12,15,17,19,34,76,260,320,610,1100,1100,9338,2,12,25.03822793942656,1.819099998101592,1100.1061999995727,10485.997965303062
1784162134,100,,Aggregated,68.800000,0.000000,12,15,17,19,34,76,260,320,610,1100,1100,9402,2,12,25.009751191060097,1.819099998101592,1100.1061999995727,10491.646245479686
1784162135,100,,Aggregated,68.600000,0.000000,12,15,17,19,34,75,260,320,610,1100,1100,9473,2,12,24.936135775191826,1.819099998101592,1100.1061999995727,10503.003589148106
1784162136,100,,Aggregated,67.900000,0.000000,12,15,17,19,34,75,260,320,610,1100,1100,9541,2,12,25.012094287657785,1.819099998101592,1100.1061999995727,10515.714600146735
1784162137,100,,Aggregated,67.700000,0.000000,12,15,17,19,34,75,260,320,610,1100,1100,9617,2,12,24.93056131834686,1.819099998101592,1100.1061999995727,10505.693875428928
1784162138,100,,Aggregated,68.900000,0.000000,12,15,17,19,34,75,260,320,610,1100,1100,9677,2,12,24.94458841567147,1.819099998101592,1100.1061999995727,10512.193035031518
1784162139,100,,Aggregated,68.800000,0.000000,12,15,17,19,34,75,260,320,610,1100,1100,9739,2,12,24.877903768183238,1.819099998101592,1100.1061999995727,10509.043330937468
1784162140,100,,Aggregated,67.100000,0.000000,12,15,17,19,34,75,260,320,610,1100,1100,9811,2,12,24.85203080200325,1.819099998101592,1100.1061999995727,10516.349403730506
1784162141,100,,Aggregated,67.900000,0.000000,12,15,17,19,33,75,260,320,610,1100,1100,9876,2,12,24.799385074762274,1.819099998101592,1100.1061999995727,10507.976609963547
